В файле указаны только конечные рубрики присутствующие на сайте.;;
/jobs-education/resumes/legal;Юриспруденция;583
/jobs-education/resumes/other;Другие сферы деятельности;584
;Образование ;585
/jobs-education/education/languages;Иностранные языки;586
/jobs-education/education/tutors;Преподаватели, репетиторы;587
/jobs-education/education/preschoolers;Дошкольное образование;588
/jobs-education/education/trainings;Курсы, семинары, тренинги;589
/jobs-education/education/other;Другое;590
/jobs-education/other;Другое;591
;Здоровье и красота;592
/beauty-health/perfumes;Парфюмерия;593
/beauty-health/cosmetics;Косметика;594
/beauty-health/lose-weight;Похудение;595
/beauty-health/equipment;Оснащение;596
/beauty-health/medical-care;Медицинская помощь ;597
/beauty-health/cosmetology;Косметология и коррекция;598
/beauty-health/massage;Массаж;599
/beauty-health/other;Другое;600
;Животные и растения;601
;Животные ;602
/animals-plants/animals/dogs;Собаки;603
/animals-plants/animals/cats;Кошки;604
/animals-plants/animals/birds;Птицы;605
/animals-plants/animals/aquarium;Аквариумные;606
/animals-plants/animals/rodents;Грызуны;607
/animals-plants/animals/other;Другие животные;608
;Аксессуары ;609
/animals-plants/accessories/food;Корма и добавки;610
/animals-plants/accessories/animal_cloth;Одежда для животных;611
/animals-plants/accessories/care;Средства для ухода за животными;612
/animals-plants/accessories/aquarium;Аквариумистика;613
/animals-plants/accessories/other;Другое;614
/animals-plants/plants;Растения;615
;Праздники и подарки;616
/gifts/holiday;Тематические подарки;617
/gifts/business-souvenir;Бизнес сувениры;618
/gifts/flower;Букеты, декоративные цветы и вкусные подарки;619
/gifts/decoration;Подарки для декора и интерьера;620
/gifts/hobby;Хобби и развлечения;621
/gifts/wine-tobacco;Принадлежности для спиртного и аксессуары для курения;622
/gifts/gift-set;Подарочные наборы;623
/gifts/gift-certificate;Подарочные сертификаты;624
/gifts/handmade;Подарки ручной работы;625
/gifts/holiday-accessory;Праздничные аксессуары;626
/gifts/other;Другое;627
;Другое;628
/other/food;Продовольствие;629
/other/adult;Товары для взрослых;630
/other/other;Другое;631
/otdam-darom;Отдам даром;632
;Продукты питания;633
/food/milkproducts;Молочные продукты, яйца;634
/food/meatproducts;Мясо, рыба, птица, морепродукты;635
/food/veg;Овощи, фрукты, ягоды, грибы;636
/food/grocery;Бакалея, мёд;637
/food/bakery;Хлеб и кондитерские изделия;638
/food/drinks;Чай, кофе, напитки;639
/food/cans;Консервированная продукция;640
/food/other;Другое;641
